Date,FTAS.Open,FTAS.High,FTAS.Low,FTAS.Close,FTAS.Volume,FTAS.Adjusted,,,,
26-09-94," 1,505.2 "," 1,505.2 "," 1,505.2 "," 1,505.2 ", -   ," 1,505.2 ",TRUE,,,
27-09-94," 1,507.6 "," 1,507.6 "," 1,507.6 "," 1,507.6 ", -   ," 1,507.6 ",TRUE,,,
28-09-94," 1,519.8 "," 1,519.8 "," 1,519.8 "," 1,519.8 ", -   ," 1,519.8 ",TRUE,,,
29-09-94," 1,500.1 "," 1,500.1 "," 1,500.1 "," 1,500.1 ", -   ," 1,500.1 ",TRUE,,,
30-09-94," 1,511.0 "," 1,511.0 "," 1,511.0 "," 1,511.0 ", -   ," 1,511.0 ",TRUE,,,
03-10-94," 1,490.8 "," 1,490.8 "," 1,490.8 "," 1,490.8 ", -   ," 1,490.8 ",TRUE,,,
04-10-94," 1,497.4 "," 1,497.4 "," 1,497.4 "," 1,497.4 ", -   ," 1,497.4 ",TRUE,,,
05-10-94," 1,477.8 "," 1,477.8 "," 1,477.8 "," 1,477.8 ", -   ," 1,477.8 ",TRUE,,,
06-10-94," 1,489.1 "," 1,489.1 "," 1,489.1 "," 1,489.1 ", -   ," 1,489.1 ",TRUE,,,
07-10-94," 1,494.2 "," 1,494.2 "," 1,494.2 "," 1,494.2 ", -   ," 1,494.2 ",TRUE,,,
10-10-94," 1,509.5 "," 1,509.5 "," 1,509.5 "," 1,509.5 ", -   ," 1,509.5 ",TRUE,,,
11-10-94," 1,526.7 "," 1,526.7 "," 1,526.7 "," 1,526.7 ", -   ," 1,526.7 ",TRUE,,,
12-10-94," 1,539.7 "," 1,539.7 "," 1,539.7 "," 1,539.7 ", -   ," 1,539.7 ",TRUE,,,
13-10-94," 1,556.8 "," 1,556.8 "," 1,556.8 "," 1,556.8 ", -   ," 1,556.8 ",TRUE,,,
14-10-94," 1,543.1 "," 1,543.1 "," 1,543.1 "," 1,543.1 ", -   ," 1,543.1 ",TRUE,,,
17-10-94," 1,548.4 "," 1,548.4 "," 1,548.4 "," 1,548.4 ", -   ," 1,548.4 ",TRUE,,,
18-10-94," 1,534.4 "," 1,534.4 "," 1,534.4 "," 1,534.4 ", -   ," 1,534.4 ",TRUE,,,
19-10-94," 1,524.4 "," 1,524.4 "," 1,524.4 "," 1,524.4 ", -   ," 1,524.4 ",TRUE,,,
20-10-94," 1,525.6 "," 1,525.6 "," 1,525.6 "," 1,525.6 ", -   ," 1,525.6 ",TRUE,,,
21-10-94," 1,512.3 "," 1,512.3 "," 1,512.3 "," 1,512.3 ", -   ," 1,512.3 ",TRUE,,,
24-10-94," 1,510.8 "," 1,510.8 "," 1,510.8 "," 1,510.8 ", -   ," 1,510.8 ",TRUE,,,
25-10-94," 1,497.8 "," 1,497.8 "," 1,497.8 "," 1,497.8 ", -   ," 1,497.8 ",TRUE,,,
26-10-94," 1,496.6 "," 1,496.6 "," 1,496.6 "," 1,496.6 ", -   ," 1,496.6 ",TRUE,,,
27-10-94," 1,508.3 "," 1,508.3 "," 1,508.3 "," 1,508.3 ", -   ," 1,508.3 ",TRUE,,,
28-10-94," 1,529.8 "," 1,529.8 "," 1,529.8 "," 1,529.8 ", -   ," 1,529.8 ",TRUE,,,
31-10-94," 1,536.3 "," 1,536.3 "," 1,536.3 "," 1,536.3 ", -   ," 1,536.3 ",TRUE,,,
01-11-94," 1,536.5 "," 1,536.5 "," 1,536.5 "," 1,536.5 ", -   ," 1,536.5 ",TRUE,,,
02-11-94," 1,530.9 "," 1,530.9 "," 1,530.9 "," 1,530.9 ", -   ," 1,530.9 ",TRUE,,,
03-11-94," 1,540.0 "," 1,540.0 "," 1,540.0 "," 1,540.0 ", -   ," 1,540.0 ",TRUE,,,
04-11-94," 1,538.1 "," 1,538.1 "," 1,538.1 "," 1,538.1 ", -   ," 1,538.1 ",TRUE,,,
07-11-94," 1,525.2 "," 1,525.2 "," 1,525.2 "," 1,525.2 ", -   ," 1,525.2 ",TRUE,,,
08-11-94," 1,524.4 "," 1,524.4 "," 1,524.4 "," 1,524.4 ", -   ," 1,524.4 ",TRUE,,,
09-11-94," 1,538.6 "," 1,538.6 "," 1,538.6 "," 1,538.6 ", -   ," 1,538.6 ",TRUE,,,
10-11-94," 1,540.9 "," 1,540.9 "," 1,540.9 "," 1,540.9 ", -   ," 1,540.9 ",TRUE,,,
11-11-94," 1,530.4 "," 1,530.4 "," 1,530.4 "," 1,530.4 ", -   ," 1,530.4 ",TRUE,,,
14-11-94," 1,537.3 "," 1,537.3 "," 1,537.3 "," 1,537.3 ", -   ," 1,537.3 ",TRUE,,,
15-11-94," 1,553.1 "," 1,553.1 "," 1,553.1 "," 1,553.1 ", -   ," 1,553.1 ",TRUE,,,
16-11-94," 1,560.2 "," 1,560.2 "," 1,560.2 "," 1,560.2 ", -   ," 1,560.2 ",TRUE,,,
17-11-94," 1,553.0 "," 1,553.0 "," 1,553.0 "," 1,553.0 ", -   ," 1,553.0 ",TRUE,,,
18-11-94," 1,554.2 "," 1,554.2 "," 1,554.2 "," 1,554.2 ", -   ," 1,554.2 ",TRUE,,,
21-11-94," 1,550.0 "," 1,550.0 "," 1,550.0 "," 1,550.0 ", -   ," 1,550.0 ",TRUE,,,
22-11-94," 1,532.3 "," 1,532.3 "," 1,532.3 "," 1,532.3 ", -   ," 1,532.3 ",TRUE,,,
23-11-94," 1,507.7 "," 1,507.7 "," 1,507.7 "," 1,507.7 ", -   ," 1,507.7 ",TRUE,,,
24-11-94," 1,510.3 "," 1,510.3 "," 1,510.3 "," 1,510.3 ", -   ," 1,510.3 ",TRUE,,,
25-11-94," 1,509.0 "," 1,509.0 "," 1,509.0 "," 1,509.0 ", -   ," 1,509.0 ",TRUE,,,
28-11-94," 1,515.0 "," 1,515.0 "," 1,515.0 "," 1,515.0 ", -   ," 1,515.0 ",TRUE,,,
29-11-94," 1,520.1 "," 1,520.1 "," 1,520.1 "," 1,520.1 ", -   ," 1,520.1 ",TRUE,,,
30-11-94," 1,528.1 "," 1,528.1 "," 1,528.1 "," 1,528.1 ", -   ," 1,528.1 ",TRUE,,,
01-12-94," 1,511.2 "," 1,511.2 "," 1,511.2 "," 1,511.2 ", -   ," 1,511.2 ",TRUE,,,
02-12-94," 1,501.4 "," 1,501.4 "," 1,501.4 "," 1,501.4 ", -   ," 1,501.4 ",TRUE,,,
05-12-94," 1,507.1 "," 1,507.1 "," 1,507.1 "," 1,507.1 ", -   ," 1,507.1 ",TRUE,,,
06-12-94," 1,497.7 "," 1,497.7 "," 1,497.7 "," 1,497.7 ", -   ," 1,497.7 ",TRUE,,,
07-12-94," 1,495.8 "," 1,495.8 "," 1,495.8 "," 1,495.8 ", -   ," 1,495.8 ",TRUE,,,
08-12-94," 1,496.4 "," 1,496.4 "," 1,496.4 "," 1,496.4 ", -   ," 1,496.4 ",TRUE,,,
09-12-94," 1,479.9 "," 1,479.9 "," 1,479.9 "," 1,479.9 ", -   ," 1,479.9 ",TRUE,,,
12-12-94," 1,465.2 "," 1,465.2 "," 1,465.2 "," 1,465.2 ", -   ," 1,465.2 ",TRUE,,,
13-12-94," 1,466.0 "," 1,466.0 "," 1,466.0 "," 1,466.0 ", -   ," 1,466.0 ",TRUE,,,
14-12-94," 1,481.2 "," 1,481.2 "," 1,481.2 "," 1,481.2 ", -   ," 1,481.2 ",TRUE,,,
15-12-94," 1,479.6 "," 1,479.6 "," 1,479.6 "," 1,479.6 ", -   ," 1,479.6 ",TRUE,,,
16-12-94," 1,496.1 "," 1,496.1 "," 1,496.1 "," 1,496.1 ", -   ," 1,496.1 ",TRUE,,,
19-12-94," 1,505.9 "," 1,505.9 "," 1,505.9 "," 1,505.9 ", -   ," 1,505.9 ",TRUE,,,
20-12-94," 1,514.7 "," 1,514.7 "," 1,514.7 "," 1,514.7 ", -   ," 1,514.7 ",TRUE,,,
21-12-94," 1,519.4 "," 1,519.4 "," 1,519.4 "," 1,519.4 ", -   ," 1,519.4 ",TRUE,,,
22-12-94," 1,529.1 "," 1,529.1 "," 1,529.1 "," 1,529.1 ", -   ," 1,529.1 ",TRUE,,,
23-12-94," 1,526.4 "," 1,526.4 "," 1,526.4 "," 1,526.4 ", -   ," 1,526.4 ",TRUE,,,
26-12-94, NA , NA , NA , NA , NA , NA ,TRUE,,,
27-12-94, NA , NA , NA , NA , NA , NA ,TRUE,,,
28-12-94," 1,532.6 "," 1,532.6 "," 1,532.6 "," 1,532.6 ", -   ," 1,532.6 ",TRUE,,,
29-12-94," 1,521.2 "," 1,521.2 "," 1,521.2 "," 1,521.2 ", -   ," 1,521.2 ",TRUE,,,
30-12-94," 1,521.4 "," 1,521.4 "," 1,521.4 "," 1,521.4 ", -   ," 1,521.4 ",TRUE,,,
02-01-95, NA , NA , NA , NA , NA , NA ,TRUE,,,
03-01-95," 1,521.1 "," 1,521.1 "," 1,521.1 "," 1,521.1 ", -   ," 1,521.1 ",TRUE,,,
04-01-95," 1,514.8 "," 1,514.8 "," 1,514.8 "," 1,514.8 ", -   ," 1,514.8 ",TRUE,,,
05-01-95," 1,507.1 "," 1,507.1 "," 1,507.1 "," 1,507.1 ", -   ," 1,507.1 ",TRUE,,,
06-01-95," 1,519.1 "," 1,519.1 "," 1,519.1 "," 1,519.1 ", -   ," 1,519.1 ",TRUE,,,
09-01-95," 1,515.6 "," 1,515.6 "," 1,515.6 "," 1,515.6 ", -   ," 1,515.6 ",TRUE,,,
10-01-95," 1,516.6 "," 1,516.6 "," 1,516.6 "," 1,516.6 ", -   ," 1,516.6 ",TRUE,,,
11-01-95," 1,513.2 "," 1,513.2 "," 1,513.2 "," 1,513.2 ", -   ," 1,513.2 ",TRUE,,,
12-01-95," 1,506.9 "," 1,506.9 "," 1,506.9 "," 1,506.9 ", -   ," 1,506.9 ",TRUE,,,
13-01-95," 1,511.6 "," 1,511.6 "," 1,511.6 "," 1,511.6 ", -   ," 1,511.6 ",TRUE,,,
16-01-95," 1,522.5 "," 1,522.5 "," 1,522.5 "," 1,522.5 ", -   ," 1,522.5 ",TRUE,,,
17-01-95," 1,513.9 "," 1,513.9 "," 1,513.9 "," 1,513.9 ", -   ," 1,513.9 ",TRUE,,,
18-01-95," 1,513.8 "," 1,513.8 "," 1,513.8 "," 1,513.8 ", -   ," 1,513.8 ",TRUE,,,
19-01-95," 1,503.0 "," 1,503.0 "," 1,503.0 "," 1,503.0 ", -   ," 1,503.0 ",TRUE,,,
20-01-95," 1,488.4 "," 1,488.4 "," 1,488.4 "," 1,488.4 ", -   ," 1,488.4 ",TRUE,,,
23-01-95," 1,469.2 "," 1,469.2 "," 1,469.2 "," 1,469.2 ", -   ," 1,469.2 ",TRUE,,,
24-01-95," 1,475.3 "," 1,475.3 "," 1,475.3 "," 1,475.3 ", -   ," 1,475.3 ",TRUE,,,
25-01-95," 1,479.6 "," 1,479.6 "," 1,479.6 "," 1,479.6 ", -   ," 1,479.6 ",TRUE,,,
26-01-95," 1,489.1 "," 1,489.1 "," 1,489.1 "," 1,489.1 ", -   ," 1,489.1 ",TRUE,,,
27-01-95," 1,494.3 "," 1,494.3 "," 1,494.3 "," 1,494.3 ", -   ," 1,494.3 ",TRUE,,,
30-01-95," 1,483.4 "," 1,483.4 "," 1,483.4 "," 1,483.4 ", -   ," 1,483.4 ",TRUE,,,
31-01-95," 1,480.6 "," 1,480.6 "," 1,480.6 "," 1,480.6 ", -   ," 1,480.6 ",TRUE,,,
01-02-95," 1,490.4 "," 1,490.4 "," 1,490.4 "," 1,490.4 ", -   ," 1,490.4 ",TRUE,,,
02-02-95," 1,497.2 "," 1,497.2 "," 1,497.2 "," 1,497.2 ", -   ," 1,497.2 ",TRUE,,,
03-02-95," 1,506.7 "," 1,506.7 "," 1,506.7 "," 1,506.7 ", -   ," 1,506.7 ",TRUE,,,
06-02-95," 1,508.2 "," 1,508.2 "," 1,508.2 "," 1,508.2 ", -   ," 1,508.2 ",TRUE,,,
07-02-95," 1,513.1 "," 1,513.1 "," 1,513.1 "," 1,513.1 ", -   ," 1,513.1 ",TRUE,,,
08-02-95," 1,513.7 "," 1,513.7 "," 1,513.7 "," 1,513.7 ", -   ," 1,513.7 ",TRUE,,,
